"PID","networkType","nom","term"
2221,"responsive",5000,"sp20"
2221,"responsive",7458,"sp20"
2222,"closeFrds",3659,"sp20"
2222,"closeFrds",1949,"sp20"
2222,"closeFrds",3853,"sp20"
2222,"negEmoSupp",3659,"sp20"
2222,"responsive",3659,"sp20"
2223,"closeFrds",2545,"sp20"
2223,"closeFrds",2314,"sp20"
2223,"closeFrds",6438,"sp20"
2223,"closeFrds",5303,"sp20"
2223,"closeFrds",1958,"sp20"
2223,"closeFrds",5628,"sp20"
2223,"negEmoSupp",2545,"sp20"
2223,"negEmoSupp",6930,"sp20"
2223,"negEmoSupp",6438,"sp20"
2223,"negEmoSupp",7707,"sp20"
2223,"negEmoSupp",2314,"sp20"
2223,"responsive",2545,"sp20"
2223,"responsive",6930,"sp20"
2223,"responsive",6438,"sp20"
2223,"responsive",7707,"sp20"
2223,"responsive",4661,"sp20"
2223,"responsive",2338,"sp20"
2231,"closeFrds",7550,"sp20"
2231,"closeFrds",5826,"sp20"
2231,"closeFrds",6700,"sp20"
2231,"closeFrds",5442,"sp20"
2231,"closeFrds",3120,"sp20"
2231,"closeFrds",6597,"sp20"
2231,"negEmoSupp",1445,"sp20"
2231,"negEmoSupp",7550,"sp20"
2231,"negEmoSupp",6700,"sp20"
2231,"negEmoSupp",5442,"sp20"
2231,"responsive",1445,"sp20"
2231,"responsive",2916,"sp20"
2231,"responsive",6700,"sp20"
2231,"responsive",5442,"sp20"
2231,"responsive",3120,"sp20"
2231,"responsive",1995,"sp20"
2239,"closeFrds",4265,"sp20"
2239,"closeFrds",2543,"sp20"
2239,"closeFrds",2669,"sp20"
2239,"closeFrds",7860,"sp20"
2239,"closeFrds",1596,"sp20"
2239,"closeFrds",7701,"sp20"
2239,"negEmoSupp",1488,"sp20"
2239,"negEmoSupp",2543,"sp20"
2239,"negEmoSupp",4520,"sp20"
2239,"negEmoSupp",1596,"sp20"
2239,"responsive",2543,"sp20"
2239,"responsive",1596,"sp20"
2239,"responsive",7701,"sp20"
2242,"closeFrds",5168,"sp20"
2242,"closeFrds",6408,"sp20"
2242,"closeFrds",5980,"sp20"
2242,"closeFrds",6064,"sp20"
2242,"closeFrds",2474,"sp20"
2242,"closeFrds",4886,"sp20"
2242,"negEmoSupp",5980,"sp20"
2242,"negEmoSupp",2474,"sp20"
2242,"negEmoSupp",4886,"sp20"
2242,"responsive",5980,"sp20"
2242,"responsive",2474,"sp20"
2242,"responsive",4886,"sp20"
2275,"closeFrds",1445,"sp20"
2275,"closeFrds",5323,"sp20"
2275,"closeFrds",1938,"sp20"
2275,"closeFrds",6701,"sp20"
2275,"closeFrds",2944,"sp20"
2275,"closeFrds",5081,"sp20"
2275,"negEmoSupp",1445,"sp20"
2275,"negEmoSupp",7172,"sp20"
2275,"negEmoSupp",1938,"sp20"
2275,"negEmoSupp",1814,"sp20"
2275,"responsive",1445,"sp20"
2275,"responsive",7172,"sp20"
2275,"responsive",1938,"sp20"
2275,"responsive",6701,"sp20"
2275,"responsive",5776,"sp20"
2275,"responsive",1814,"sp20"
2284,"closeFrds",1720,"sp20"
2284,"closeFrds",7838,"sp20"
2284,"closeFrds",7600,"sp20"
2284,"closeFrds",2110,"sp20"
2284,"closeFrds",6678,"sp20"
2284,"closeFrds",1587,"sp20"
2284,"negEmoSupp",1720,"sp20"
2284,"negEmoSupp",7838,"sp20"
2284,"negEmoSupp",7600,"sp20"
2284,"negEmoSupp",6678,"sp20"
2284,"responsive",7838,"sp20"
2284,"responsive",7600,"sp20"
2284,"responsive",6678,"sp20"
2290,"closeFrds",5712,"sp20"
2290,"closeFrds",4835,"sp20"
2290,"closeFrds",5991,"sp20"
2290,"closeFrds",2915,"sp20"
2290,"closeFrds",8178,"sp20"
2290,"closeFrds",1765,"sp20"
2290,"negEmoSupp",5712,"sp20"
2290,"negEmoSupp",5991,"sp20"
2290,"negEmoSupp",2915,"sp20"
2290,"negEmoSupp",8178,"sp20"
2290,"negEmoSupp",6521,"sp20"
2290,"negEmoSupp",4974,"sp20"
2290,"responsive",5712,"sp20"
2290,"responsive",5991,"sp20"
2290,"responsive",8178,"sp20"
2290,"responsive",1383,"sp20"
2290,"responsive",1686,"sp20"
2290,"responsive",7471,"sp20"
2296,"closeFrds",5383,"sp20"
2296,"closeFrds",5551,"sp20"
2296,"closeFrds",2172,"sp20"
2296,"closeFrds",2159,"sp20"
2296,"closeFrds",5361,"sp20"
2296,"closeFrds",4488,"sp20"
2296,"negEmoSupp",5274,"sp20"
2296,"negEmoSupp",5383,"sp20"
2296,"negEmoSupp",5551,"sp20"
2296,"negEmoSupp",2172,"sp20"
2296,"negEmoSupp",4579,"sp20"
2296,"negEmoSupp",3863,"sp20"
2296,"responsive",5383,"sp20"
2296,"responsive",5551,"sp20"
2296,"responsive",2172,"sp20"
2296,"responsive",5361,"sp20"
2296,"responsive",1812,"sp20"
2296,"responsive",6893,"sp20"
2299,"closeFrds",5274,"sp20"
2299,"closeFrds",1387,"sp20"
2299,"closeFrds",3466,"sp20"
2299,"closeFrds",6747,"sp20"
2299,"negEmoSupp",5274,"sp20"
2299,"negEmoSupp",1387,"sp20"
2299,"negEmoSupp",6747,"sp20"
2299,"responsive",5274,"sp20"
2299,"responsive",1387,"sp20"
2299,"responsive",3466,"sp20"
2299,"responsive",6747,"sp20"
2299,"responsive",2688,"sp20"
2300,"closeFrds",4410,"sp20"
2300,"closeFrds",6865,"sp20"
2300,"closeFrds",3162,"sp20"
2300,"closeFrds",4392,"sp20"
2300,"closeFrds",2167,"sp20"
2300,"closeFrds",1186,"sp20"
2300,"negEmoSupp",4410,"sp20"
2300,"negEmoSupp",6865,"sp20"
2300,"negEmoSupp",3162,"sp20"
2300,"negEmoSupp",4392,"sp20"
2300,"negEmoSupp",2167,"sp20"
2300,"negEmoSupp",1186,"sp20"
2300,"responsive",4410,"sp20"
2300,"responsive",6865,"sp20"
2300,"responsive",3162,"sp20"
2300,"responsive",4392,"sp20"
2300,"responsive",2167,"sp20"
2300,"responsive",1186,"sp20"
2310,"closeFrds",4446,"sp20"
2310,"closeFrds",2783,"sp20"
2310,"closeFrds",6165,"sp20"
2310,"closeFrds",3979,"sp20"
2310,"negEmoSupp",4446,"sp20"
2310,"negEmoSupp",2783,"sp20"
2310,"responsive",4446,"sp20"
2310,"responsive",2783,"sp20"
2310,"responsive",6165,"sp20"
2310,"responsive",3979,"sp20"
2310,"responsive",4902,"sp20"
2311,"closeFrds",5362,"sp20"
2311,"closeFrds",5443,"sp20"
2311,"closeFrds",5235,"sp20"
2311,"closeFrds",6561,"sp20"
2311,"closeFrds",7489,"sp20"
2311,"closeFrds",2557,"sp20"
2311,"negEmoSupp",5362,"sp20"
2311,"responsive",5362,"sp20"
2311,"responsive",5235,"sp20"
2313,"closeFrds",1779,"sp20"
2313,"closeFrds",5815,"sp20"
2313,"closeFrds",5920,"sp20"
2313,"negEmoSupp",1779,"sp20"
2313,"negEmoSupp",5815,"sp20"
2313,"negEmoSupp",4412,"sp20"
2313,"negEmoSupp",1490,"sp20"
2313,"negEmoSupp",5920,"sp20"
2313,"responsive",1779,"sp20"
2313,"responsive",5815,"sp20"
2313,"responsive",1490,"sp20"
2325,"closeFrds",5241,"sp20"
2325,"closeFrds",3563,"sp20"
2325,"closeFrds",3888,"sp20"
2325,"closeFrds",5981,"sp20"
2325,"closeFrds",7212,"sp20"
2325,"closeFrds",2885,"sp20"
2325,"negEmoSupp",5991,"sp20"
2325,"negEmoSupp",5241,"sp20"
2325,"negEmoSupp",3563,"sp20"
2325,"negEmoSupp",7929,"sp20"
2325,"responsive",5991,"sp20"
2325,"responsive",5241,"sp20"
2325,"responsive",3563,"sp20"
2325,"responsive",3888,"sp20"
2325,"responsive",2885,"sp20"
2325,"responsive",7929,"sp20"
2346,"closeFrds",3947,"sp20"
2346,"closeFrds",7216,"sp20"
2346,"closeFrds",6597,"sp20"
2346,"closeFrds",5395,"sp20"
2346,"closeFrds",6404,"sp20"
2346,"closeFrds",2202,"sp20"
2346,"responsive",5395,"sp20"
2351,"closeFrds",7933,"sp20"
2351,"closeFrds",5652,"sp20"
2351,"closeFrds",3965,"sp20"
2351,"negEmoSupp",7933,"sp20"
2351,"negEmoSupp",5652,"sp20"
2351,"negEmoSupp",3965,"sp20"
2351,"negEmoSupp",4947,"sp20"
2351,"negEmoSupp",5010,"sp20"
2351,"responsive",7933,"sp20"
2351,"responsive",5652,"sp20"
2351,"responsive",3965,"sp20"
2358,"closeFrds",4111,"sp20"
2358,"closeFrds",3154,"sp20"
2358,"responsive",4111,"sp20"
2358,"responsive",3154,"sp20"
2369,"closeFrds",1135,"sp20"
2369,"negEmoSupp",1135,"sp20"
2369,"negEmoSupp",2016,"sp20"
2369,"responsive",1135,"sp20"
2369,"responsive",2016,"sp20"
2369,"responsive",3882,"sp20"
2371,"closeFrds",1444,"sp20"
2371,"closeFrds",4294,"sp20"
2371,"closeFrds",4117,"sp20"
2371,"closeFrds",5682,"sp20"
2371,"closeFrds",7527,"sp20"
2371,"negEmoSupp",1444,"sp20"
2371,"negEmoSupp",4294,"sp20"
2371,"negEmoSupp",4117,"sp20"
2371,"negEmoSupp",5682,"sp20"
2371,"responsive",1444,"sp20"
2371,"responsive",4117,"sp20"
2371,"responsive",5682,"sp20"
2391,"closeFrds",5850,"sp20"
2391,"closeFrds",7223,"sp20"
2391,"closeFrds",4518,"sp20"
2391,"closeFrds",7760,"sp20"
2391,"closeFrds",8058,"sp20"
2391,"closeFrds",2737,"sp20"
2391,"negEmoSupp",5850,"sp20"
2391,"negEmoSupp",7223,"sp20"
2391,"negEmoSupp",4518,"sp20"
2391,"negEmoSupp",7396,"sp20"
2391,"negEmoSupp",8058,"sp20"
2391,"responsive",5850,"sp20"
2391,"responsive",7223,"sp20"
2391,"responsive",4518,"sp20"
2391,"responsive",7396,"sp20"
2391,"responsive",8058,"sp20"
2391,"responsive",2737,"sp20"
2396,"closeFrds",1796,"sp20"
2396,"closeFrds",5819,"sp20"
2396,"closeFrds",5985,"sp20"
2396,"closeFrds",8121,"sp20"
2396,"closeFrds",3937,"sp20"
2396,"closeFrds",4328,"sp20"
2396,"responsive",5819,"sp20"
2402,"closeFrds",5323,"sp20"
2402,"closeFrds",4073,"sp20"
2402,"closeFrds",6576,"sp20"
2402,"closeFrds",7009,"sp20"
2402,"negEmoSupp",5323,"sp20"
2402,"negEmoSupp",4073,"sp20"
2402,"negEmoSupp",6576,"sp20"
2402,"negEmoSupp",7009,"sp20"
2402,"responsive",5323,"sp20"
2402,"responsive",4073,"sp20"
2402,"responsive",6576,"sp20"
2402,"responsive",7009,"sp20"
2407,"closeFrds",1676,"sp20"
2407,"closeFrds",6015,"sp20"
2407,"closeFrds",5510,"sp20"
2407,"closeFrds",5437,"sp20"
2407,"negEmoSupp",1676,"sp20"
2407,"negEmoSupp",5510,"sp20"
2407,"negEmoSupp",5437,"sp20"
2407,"negEmoSupp",1375,"sp20"
2407,"responsive",1676,"sp20"
2407,"responsive",5510,"sp20"
2407,"responsive",1375,"sp20"
2411,"closeFrds",4207,"sp20"
2411,"closeFrds",1898,"sp20"
2411,"closeFrds",2609,"sp20"
2411,"closeFrds",3091,"sp20"
2411,"closeFrds",2913,"sp20"
2411,"closeFrds",6294,"sp20"
2411,"negEmoSupp",4207,"sp20"
2411,"negEmoSupp",2609,"sp20"
2411,"negEmoSupp",2913,"sp20"
2411,"negEmoSupp",6294,"sp20"
2411,"responsive",4207,"sp20"
2411,"responsive",1898,"sp20"
2411,"responsive",2609,"sp20"
2411,"responsive",3091,"sp20"
2411,"responsive",2913,"sp20"
2411,"responsive",6294,"sp20"
2412,"closeFrds",7285,"sp20"
2412,"closeFrds",2514,"sp20"
2412,"closeFrds",5825,"sp20"
2412,"closeFrds",1833,"sp20"
2412,"closeFrds",3888,"sp20"
2412,"closeFrds",7193,"sp20"
2412,"negEmoSupp",7285,"sp20"
2412,"negEmoSupp",2514,"sp20"
2412,"negEmoSupp",6420,"sp20"
2412,"negEmoSupp",5825,"sp20"
2412,"negEmoSupp",1833,"sp20"
2412,"negEmoSupp",3888,"sp20"
2412,"responsive",2514,"sp20"
2412,"responsive",5825,"sp20"
2412,"responsive",3888,"sp20"
2429,"closeFrds",5759,"sp20"
2429,"closeFrds",6967,"sp20"
2429,"closeFrds",4848,"sp20"
2429,"closeFrds",3128,"sp20"
2429,"negEmoSupp",5759,"sp20"
2429,"negEmoSupp",6967,"sp20"
2429,"negEmoSupp",4848,"sp20"
2429,"negEmoSupp",3128,"sp20"
2429,"responsive",5759,"sp20"
2429,"responsive",6967,"sp20"
2429,"responsive",4848,"sp20"
2429,"responsive",3128,"sp20"
2441,"closeFrds",4889,"sp20"
2441,"closeFrds",4117,"sp20"
2441,"closeFrds",8151,"sp20"
2441,"closeFrds",7855,"sp20"
2441,"negEmoSupp",4889,"sp20"
2441,"responsive",4889,"sp20"
2441,"responsive",4117,"sp20"
2441,"responsive",8151,"sp20"
2441,"responsive",7855,"sp20"
2445,"closeFrds",1550,"sp20"
2445,"closeFrds",6607,"sp20"
2445,"closeFrds",5169,"sp20"
2445,"negEmoSupp",1550,"sp20"
2445,"negEmoSupp",6607,"sp20"
2445,"negEmoSupp",5169,"sp20"
2445,"responsive",1550,"sp20"
2454,"closeFrds",5640,"sp20"
2454,"closeFrds",4993,"sp20"
2454,"closeFrds",7365,"sp20"
2454,"closeFrds",3771,"sp20"
2454,"negEmoSupp",7365,"sp20"
2454,"negEmoSupp",3614,"sp20"
2454,"negEmoSupp",5917,"sp20"
2454,"responsive",7365,"sp20"
2454,"responsive",7555,"sp20"
2454,"responsive",3614,"sp20"
2454,"responsive",4929,"sp20"
2458,"closeFrds",6873,"sp20"
2458,"negEmoSupp",6873,"sp20"
2458,"responsive",6873,"sp20"
2462,"closeFrds",5772,"sp20"
2462,"closeFrds",6140,"sp20"
2462,"negEmoSupp",6140,"sp20"
2462,"negEmoSupp",4348,"sp20"
2462,"responsive",2507,"sp20"
2462,"responsive",2717,"sp20"
2462,"responsive",4348,"sp20"
2476,"closeFrds",5480,"sp20"
2476,"closeFrds",6996,"sp20"
2476,"closeFrds",4770,"sp20"
2476,"closeFrds",6615,"sp20"
2476,"closeFrds",4893,"sp20"
2476,"closeFrds",1236,"sp20"
2476,"negEmoSupp",5480,"sp20"
2476,"negEmoSupp",6996,"sp20"
2476,"negEmoSupp",4770,"sp20"
2476,"negEmoSupp",4893,"sp20"
2476,"responsive",5480,"sp20"
2476,"responsive",6996,"sp20"
2476,"responsive",4770,"sp20"
2476,"responsive",6615,"sp20"
2476,"responsive",4893,"sp20"
2476,"responsive",1236,"sp20"
2484,"closeFrds",2514,"sp20"
2484,"closeFrds",4370,"sp20"
2484,"closeFrds",6817,"sp20"
2484,"closeFrds",1833,"sp20"
2484,"closeFrds",1663,"sp20"
2484,"closeFrds",1329,"sp20"
2484,"negEmoSupp",2514,"sp20"
2484,"negEmoSupp",4370,"sp20"
2484,"negEmoSupp",6817,"sp20"
2484,"negEmoSupp",1833,"sp20"
2484,"negEmoSupp",1663,"sp20"
2484,"responsive",2514,"sp20"
2484,"responsive",4370,"sp20"
2484,"responsive",1833,"sp20"
2484,"responsive",1663,"sp20"
2484,"responsive",1329,"sp20"
2490,"closeFrds",3884,"sp20"
2490,"closeFrds",5275,"sp20"
2490,"closeFrds",1395,"sp20"
2490,"closeFrds",6693,"sp20"
2490,"closeFrds",6546,"sp20"
2490,"closeFrds",8197,"sp20"
2490,"negEmoSupp",3884,"sp20"
2490,"negEmoSupp",5275,"sp20"
2490,"negEmoSupp",1395,"sp20"
2490,"negEmoSupp",6693,"sp20"
2490,"negEmoSupp",6546,"sp20"
2490,"negEmoSupp",8197,"sp20"
2490,"responsive",5275,"sp20"
2490,"responsive",1395,"sp20"
2490,"responsive",6693,"sp20"
2490,"responsive",7364,"sp20"
2490,"responsive",3695,"sp20"
2490,"responsive",7778,"sp20"
2499,"closeFrds",3972,"sp20"
2499,"closeFrds",5298,"sp20"
2499,"closeFrds",6124,"sp20"
2499,"closeFrds",3739,"sp20"
2499,"negEmoSupp",3972,"sp20"
2499,"responsive",3972,"sp20"
2499,"responsive",5298,"sp20"
2499,"responsive",6124,"sp20"
2507,"closeFrds",5059,"sp20"
2507,"closeFrds",6156,"sp20"
2507,"closeFrds",3343,"sp20"
2507,"closeFrds",2997,"sp20"
2507,"closeFrds",4592,"sp20"
2507,"closeFrds",6810,"sp20"
2507,"negEmoSupp",5059,"sp20"
2507,"negEmoSupp",6156,"sp20"
2507,"negEmoSupp",3343,"sp20"
2507,"negEmoSupp",4592,"sp20"
2507,"negEmoSupp",6810,"sp20"
2507,"negEmoSupp",3064,"sp20"
2507,"responsive",5059,"sp20"
2507,"responsive",6156,"sp20"
2507,"responsive",3343,"sp20"
2507,"responsive",4592,"sp20"
2507,"responsive",6810,"sp20"
2507,"responsive",3064,"sp20"
2514,"closeFrds",7285,"sp20"
2514,"closeFrds",2484,"sp20"
2514,"closeFrds",5825,"sp20"
2514,"closeFrds",1833,"sp20"
2514,"closeFrds",1663,"sp20"
2514,"closeFrds",2412,"sp20"
2514,"negEmoSupp",7285,"sp20"
2514,"negEmoSupp",2484,"sp20"
2514,"negEmoSupp",5825,"sp20"
2514,"responsive",7285,"sp20"
2514,"responsive",2484,"sp20"
2514,"responsive",5825,"sp20"
2516,"closeFrds",7063,"sp20"
2516,"closeFrds",7345,"sp20"
2516,"closeFrds",2401,"sp20"
2516,"closeFrds",8179,"sp20"
2516,"closeFrds",1958,"sp20"
2516,"negEmoSupp",2401,"sp20"
2516,"responsive",7063,"sp20"
2516,"responsive",2401,"sp20"
2533,"closeFrds",8135,"sp20"
2533,"closeFrds",4229,"sp20"
2533,"closeFrds",1308,"sp20"
2533,"closeFrds",6766,"sp20"
2533,"closeFrds",1888,"sp20"
2533,"closeFrds",4053,"sp20"
2533,"negEmoSupp",8135,"sp20"
2533,"negEmoSupp",4229,"sp20"
2533,"negEmoSupp",1308,"sp20"
2533,"negEmoSupp",6766,"sp20"
2533,"negEmoSupp",1888,"sp20"
2533,"negEmoSupp",4053,"sp20"
2533,"responsive",5117,"sp20"
2533,"responsive",4863,"sp20"
2533,"responsive",4229,"sp20"
2533,"responsive",6766,"sp20"
2533,"responsive",6017,"sp20"
2533,"responsive",1888,"sp20"
2539,"closeFrds",6515,"sp20"
2539,"closeFrds",2780,"sp20"
2539,"negEmoSupp",6515,"sp20"
2539,"responsive",1565,"sp20"
2539,"responsive",5600,"sp20"
2539,"responsive",6394,"sp20"
2539,"responsive",7178,"sp20"
2554,"closeFrds",1192,"sp20"
2554,"closeFrds",3775,"sp20"
2554,"closeFrds",7024,"sp20"
2554,"closeFrds",5515,"sp20"
2554,"closeFrds",3567,"sp20"
2554,"closeFrds",6966,"sp20"
2554,"negEmoSupp",1192,"sp20"
2554,"negEmoSupp",3775,"sp20"
2554,"negEmoSupp",7024,"sp20"
2554,"negEmoSupp",5515,"sp20"
2554,"negEmoSupp",3567,"sp20"
2554,"negEmoSupp",6966,"sp20"
2554,"responsive",1192,"sp20"
2554,"responsive",3775,"sp20"
2554,"responsive",7024,"sp20"
2554,"responsive",5515,"sp20"
2554,"responsive",3567,"sp20"
2554,"responsive",6966,"sp20"
2557,"closeFrds",5362,"sp20"
2557,"closeFrds",8153,"sp20"
2557,"closeFrds",5235,"sp20"
2557,"closeFrds",4203,"sp20"
2557,"negEmoSupp",5362,"sp20"
2557,"negEmoSupp",8153,"sp20"
2557,"negEmoSupp",5235,"sp20"
2557,"negEmoSupp",4203,"sp20"
2557,"responsive",5362,"sp20"
2557,"responsive",8153,"sp20"
2557,"responsive",5235,"sp20"
2557,"responsive",4203,"sp20"
2559,"closeFrds",5774,"sp20"
2559,"closeFrds",5766,"sp20"
2559,"closeFrds",2915,"sp20"
2559,"closeFrds",6445,"sp20"
2559,"negEmoSupp",7707,"sp20"
2559,"responsive",5774,"sp20"
2559,"responsive",5766,"sp20"
2559,"responsive",6445,"sp20"
2559,"responsive",7707,"sp20"
2559,"responsive",2835,"sp20"
2566,"closeFrds",7161,"sp20"
2566,"closeFrds",5313,"sp20"
2566,"closeFrds",1636,"sp20"
2566,"closeFrds",1792,"sp20"
2566,"closeFrds",1268,"sp20"
2566,"closeFrds",4650,"sp20"
2566,"negEmoSupp",7161,"sp20"
2566,"negEmoSupp",5313,"sp20"
2566,"negEmoSupp",1792,"sp20"
2566,"negEmoSupp",1268,"sp20"
2566,"negEmoSupp",2827,"sp20"
2566,"negEmoSupp",4650,"sp20"
2566,"responsive",7161,"sp20"
2566,"responsive",5313,"sp20"
2566,"responsive",1636,"sp20"
2566,"responsive",1792,"sp20"
2566,"responsive",1268,"sp20"
2566,"responsive",2827,"sp20"
2572,"closeFrds",1128,"sp20"
2572,"closeFrds",6784,"sp20"
2572,"closeFrds",1110,"sp20"
2572,"closeFrds",6229,"sp20"
2572,"closeFrds",2454,"sp20"
2572,"closeFrds",2202,"sp20"
2572,"negEmoSupp",1128,"sp20"
2572,"negEmoSupp",6784,"sp20"
2572,"negEmoSupp",1110,"sp20"
2572,"negEmoSupp",6229,"sp20"
2572,"negEmoSupp",2454,"sp20"
2572,"negEmoSupp",2202,"sp20"
2572,"responsive",1128,"sp20"
2572,"responsive",6784,"sp20"
2572,"responsive",1110,"sp20"
2572,"responsive",6229,"sp20"
2572,"responsive",2454,"sp20"
2572,"responsive",2202,"sp20"
2583,"closeFrds",6329,"sp20"
2583,"closeFrds",7635,"sp20"
2583,"closeFrds",6665,"sp20"
2583,"closeFrds",6855,"sp20"
2583,"closeFrds",5733,"sp20"
2583,"closeFrds",2446,"sp20"
2583,"negEmoSupp",6329,"sp20"
2583,"negEmoSupp",7635,"sp20"
2583,"negEmoSupp",6665,"sp20"
2583,"negEmoSupp",5733,"sp20"
2583,"negEmoSupp",2446,"sp20"
2583,"responsive",3877,"sp20"
2583,"responsive",6329,"sp20"
2583,"responsive",7635,"sp20"
2583,"responsive",6665,"sp20"
2583,"responsive",2446,"sp20"
2583,"responsive",4378,"sp20"
2584,"closeFrds",5168,"sp20"
2584,"closeFrds",6369,"sp20"
2584,"closeFrds",4706,"sp20"
2584,"closeFrds",6029,"sp20"
2584,"negEmoSupp",6369,"sp20"
2584,"negEmoSupp",6029,"sp20"
2584,"responsive",5168,"sp20"
2584,"responsive",6369,"sp20"
2584,"responsive",4706,"sp20"
2584,"responsive",6029,"sp20"
2584,"responsive",3682,"sp20"
2593,"closeFrds",4477,"sp20"
2593,"closeFrds",1539,"sp20"
2593,"closeFrds",2750,"sp20"
2593,"closeFrds",7688,"sp20"
2593,"negEmoSupp",4477,"sp20"
2593,"negEmoSupp",1770,"sp20"
2593,"negEmoSupp",7688,"sp20"
2593,"responsive",1539,"sp20"
2593,"responsive",2750,"sp20"
2593,"responsive",1976,"sp20"
2593,"responsive",1051,"sp20"
2599,"closeFrds",7217,"sp20"
2599,"negEmoSupp",7217,"sp20"
2599,"responsive",7217,"sp20"
2599,"responsive",2807,"sp20"
2607,"closeFrds",7019,"sp20"
2607,"closeFrds",4175,"sp20"
2607,"closeFrds",8299,"sp20"
2607,"closeFrds",2181,"sp20"
2607,"negEmoSupp",4769,"sp20"
2607,"negEmoSupp",7019,"sp20"
2607,"negEmoSupp",4175,"sp20"
2607,"negEmoSupp",8299,"sp20"
2607,"negEmoSupp",2181,"sp20"
2607,"negEmoSupp",4348,"sp20"
2607,"responsive",4769,"sp20"
2607,"responsive",7019,"sp20"
2607,"responsive",4175,"sp20"
2607,"responsive",8299,"sp20"
2607,"responsive",2181,"sp20"
2607,"responsive",4348,"sp20"
2613,"closeFrds",4883,"sp20"
2613,"closeFrds",7484,"sp20"
2613,"closeFrds",3298,"sp20"
2613,"closeFrds",4853,"sp20"
2613,"closeFrds",6471,"sp20"
2613,"closeFrds",4837,"sp20"
2613,"negEmoSupp",4883,"sp20"
2613,"negEmoSupp",7484,"sp20"
2613,"negEmoSupp",3298,"sp20"
2613,"negEmoSupp",4853,"sp20"
2613,"negEmoSupp",6471,"sp20"
2613,"responsive",4883,"sp20"
2613,"responsive",7484,"sp20"
2613,"responsive",3298,"sp20"
2613,"responsive",4837,"sp20"
2613,"responsive",1385,"sp20"
2613,"responsive",2970,"sp20"
2617,"closeFrds",4769,"sp20"
2617,"closeFrds",7892,"sp20"
2617,"closeFrds",7514,"sp20"
2617,"closeFrds",2814,"sp20"
2617,"closeFrds",5730,"sp20"
2617,"closeFrds",5198,"sp20"
2617,"negEmoSupp",7892,"sp20"
2617,"negEmoSupp",5730,"sp20"
2617,"responsive",4769,"sp20"
2617,"responsive",7514,"sp20"
2619,"closeFrds",2883,"sp20"
2619,"closeFrds",5812,"sp20"
2619,"closeFrds",6753,"sp20"
2619,"negEmoSupp",2883,"sp20"
2619,"negEmoSupp",6753,"sp20"
2619,"responsive",2883,"sp20"
2619,"responsive",5812,"sp20"
2619,"responsive",5647,"sp20"
2619,"responsive",6753,"sp20"
2619,"responsive",6556,"sp20"
2625,"closeFrds",6047,"sp20"
2625,"closeFrds",6656,"sp20"
2625,"negEmoSupp",6047,"sp20"
2625,"responsive",6047,"sp20"
2625,"responsive",7394,"sp20"
2625,"responsive",4521,"sp20"
2633,"closeFrds",3694,"sp20"
2633,"closeFrds",6124,"sp20"
2633,"closeFrds",5064,"sp20"
2633,"closeFrds",3144,"sp20"
2633,"closeFrds",4133,"sp20"
2633,"closeFrds",8054,"sp20"
2633,"negEmoSupp",3694,"sp20"
2633,"negEmoSupp",5064,"sp20"
2633,"negEmoSupp",3144,"sp20"
2633,"negEmoSupp",5524,"sp20"
2633,"negEmoSupp",8054,"sp20"
2633,"negEmoSupp",3941,"sp20"
2633,"responsive",6648,"sp20"
2633,"responsive",4962,"sp20"
2633,"responsive",3208,"sp20"
2633,"responsive",3941,"sp20"
2633,"responsive",5982,"sp20"
2633,"responsive",5256,"sp20"
2651,"closeFrds",7080,"sp20"
2651,"closeFrds",2267,"sp20"
2651,"closeFrds",7138,"sp20"
2651,"closeFrds",2743,"sp20"
2651,"negEmoSupp",7080,"sp20"
2651,"negEmoSupp",2267,"sp20"
2651,"responsive",7080,"sp20"
2651,"responsive",2267,"sp20"
2651,"responsive",2041,"sp20"
2651,"responsive",7138,"sp20"
2651,"responsive",2743,"sp20"
2651,"responsive",3851,"sp20"
2652,"closeFrds",8298,"sp20"
2652,"closeFrds",3305,"sp20"
2652,"closeFrds",7325,"sp20"
2652,"closeFrds",3756,"sp20"
2652,"closeFrds",6364,"sp20"
2652,"closeFrds",7414,"sp20"
2652,"negEmoSupp",8298,"sp20"
2652,"negEmoSupp",3305,"sp20"
2652,"negEmoSupp",7325,"sp20"
2652,"negEmoSupp",3756,"sp20"
2652,"negEmoSupp",7414,"sp20"
2652,"responsive",3305,"sp20"
2652,"responsive",7325,"sp20"
2652,"responsive",3756,"sp20"
2652,"responsive",1468,"sp20"
2652,"responsive",7414,"sp20"
2652,"responsive",8329,"sp20"
2656,"closeFrds",3780,"sp20"
2656,"closeFrds",3131,"sp20"
2656,"closeFrds",5430,"sp20"
2656,"closeFrds",4305,"sp20"
2656,"closeFrds",5889,"sp20"
2667,"closeFrds",5225,"sp20"
2667,"closeFrds",5538,"sp20"
2667,"closeFrds",6583,"sp20"
2667,"closeFrds",5428,"sp20"
2667,"negEmoSupp",5225,"sp20"
2667,"negEmoSupp",6583,"sp20"
2667,"negEmoSupp",5428,"sp20"
2667,"responsive",5225,"sp20"
2667,"responsive",5538,"sp20"
2667,"responsive",6583,"sp20"
2667,"responsive",5428,"sp20"
2667,"responsive",7538,"sp20"
2694,"closeFrds",1291,"sp20"
2694,"closeFrds",5810,"sp20"
2694,"negEmoSupp",1291,"sp20"
